302.553,1776988666.2560012,m1_k1_n6016
302.553,1776988666.3060675,m1_k1_n6016
302.553,1776988666.4566073,m1_k1_n6144
302.553,1776988666.506689,m1_k1_n6144
302.553,1776988666.5567665,m1_k1_n6144
302.868,1776988666.7075014,m1_k1_n6272
302.868,1776988666.7575982,m1_k1_n6272
302.868,1776988666.8077042,m1_k1_n6272
302.868,1776988666.9585176,m1_k1_n6400
302.868,1776988667.00862,m1_k1_n6400
302.868,1776988667.0587122,m1_k1_n6400
285.025,1776988667.2094119,m1_k1_n6528
285.025,1776988667.2594903,m1_k1_n6528
285.025,1776988667.309564,m1_k1_n6528
285.025,1776988667.460137,m1_k1_n6656
285.025,1776988667.5102088,m1_k1_n6656
285.025,1776988667.5602798,m1_k1_n6656
290.367,1776988667.711649,m1_k1_n6784
290.367,1776988667.761732,m1_k1_n6784
290.367,1776988667.8118045,m1_k1_n6784
290.367,1776988667.9625437,m1_k1_n6912
290.367,1776988668.0126286,m1_k1_n6912
290.367,1776988668.0627,m1_k1_n6912
300.435,1776988668.2133672,m1_k1_n7040
300.435,1776988668.2634416,m1_k1_n7040
300.435,1776988668.3135068,m1_k1_n7040
300.435,1776988668.4641085,m1_k1_n7168
300.435,1776988668.5141842,m1_k1_n7168
300.435,1776988668.5642574,m1_k1_n7168
297.31,1776988668.7153542,m1_k1_n7296
297.31,1776988668.765467,m1_k1_n7296
297.31,1776988668.8155882,m1_k1_n7296
297.31,1776988668.9664693,m1_k1_n7424
297.31,1776988669.0165734,m1_k1_n7424
297.31,1776988669.0666585,m1_k1_n7424
299.568,1776988669.2173486,m1_k1_n7552
299.568,1776988669.2674265,m1_k1_n7552
299.568,1776988669.3174915,m1_k1_n7552
299.568,1776988669.4685419,m1_k1_n7680
299.568,1776988669.5187714,m1_k1_n7680
299.568,1776988669.568861,m1_k1_n7680
300.918,1776988669.719429,m1_k1_n7808
300.918,1776988669.769539,m1_k1_n7808
300.918,1776988669.8196354,m1_k1_n7808
300.918,1776988669.9702008,m1_k1_n7936
300.918,1776988670.0202932,m1_k1_n7936
300.918,1776988670.0703804,m1_k1_n7936
300.36,1776988670.2208662,m1_k1_n8064
300.36,1776988670.2713194,m1_k1_n8064
300.36,1776988670.321611,m1_k1_n8064
300.36,1776988670.4723446,m1_k1_n8192
300.36,1776988670.5224192,m1_k1_n8192
300.36,1776988670.5724947,m1_k1_n8192
299.278,1776988670.7233393,m1_k1_n8320
299.278,1776988670.7734277,m1_k1_n8320
299.278,1776988670.8235033,m1_k1_n8320
299.278,1776988670.9753375,m1_k1_n8448
299.278,1776988671.0254219,m1_k1_n8448
299.278,1776988671.076383,m1_k1_n8448
301.483,1776988671.2268677,m1_k1_n8576
301.483,1776988671.2769444,m1_k1_n8576
301.483,1776988671.3270073,m1_k1_n8576
301.483,1776988671.4774363,m1_k1_n8704
301.483,1776988671.5275111,m1_k1_n8704
301.483,1776988671.5775776,m1_k1_n8704
298.917,1776988671.7283192,m1_k1_n8832
298.917,1776988671.778418,m1_k1_n8832
298.917,1776988671.828503,m1_k1_n8832
298.917,1776988671.9793754,m1_k1_n8960
298.917,1776988672.0294728,m1_k1_n8960
301.884,1776988672.0795574,m1_k1_n8960
301.884,1776988672.23023,m1_k1_n9088
301.884,1776988672.2803264,m1_k1_n9088
301.884,1776988672.330395,m1_k1_n9088
301.884,1776988672.4809885,m1_k1_n9216
301.884,1776988672.5310955,m1_k1_n9216
303.806,1776988672.5811849,m1_k1_n9216
303.806,1776988672.7317636,m1_k1_n9344
303.806,1776988672.7909653,m1_k1_n9344
303.806,1776988672.9414568,m1_k1_n9472
303.806,1776988672.9915488,m1_k1_n9472
303.806,1776988673.0416288,m1_k1_n9472
298.755,1776988673.192356,m1_k1_n9600
298.755,1776988673.2424295,m1_k1_n9600
298.755,1776988673.292492,m1_k1_n9600
298.755,1776988673.4431314,m1_k1_n9728
298.755,1776988673.4932358,m1_k1_n9728
298.755,1776988673.5433104,m1_k1_n9728
297.656,1776988673.6938636,m1_k1_n9856
297.656,1776988673.743937,m1_k1_n9856
297.656,1776988673.794008,m1_k1_n9856
297.656,1776988673.9446013,m1_k1_n9984
297.656,1776988673.9946907,m1_k1_n9984
297.656,1776988674.0447679,m1_k1_n9984
299.119,1776988674.195412,m1_k1_n10112
299.119,1776988674.2454941,m1_k1_n10112
299.119,1776988674.2955573,m1_k1_n10112
299.119,1776988674.4460855,m1_k1_n10240
299.119,1776988674.4961715,m1_k1_n10240
299.119,1776988674.5462394,m1_k1_n10240
299.476,1776988674.6968203,m1_k1_n10368
299.476,1776988674.7468927,m1_k1_n10368
299.476,1776988674.7969685,m1_k1_n10368
299.476,1776988674.947805,m1_k1_n10496
299.476,1776988674.9979045,m1_k1_n10496
299.476,1776988675.0479896,m1_k1_n10496
301.299,1776988675.198657,m1_k1_n10624
301.299,1776988675.2487671,m1_k1_n10624
301.299,1776988675.298849,m1_k1_n10624
301.299,1776988675.4502697,m1_k1_n10752
301.299,1776988675.5003643,m1_k1_n10752
301.299,1776988675.5504465,m1_k1_n10752
301.541,1776988675.7016222,m1_k1_n10880
301.541,1776988675.7517436,m1_k1_n10880
301.541,1776988675.8018453,m1_k1_n10880
301.541,1776988675.9526317,m1_k1_n11008
