gpu,dtype,m,k,n,time(us),mem_clk_freq,graph_clk_freq,avg_power(W),avg_energy(uJ)
B200-SXM-192GB,half,1,1,7,9,3996,1965,184.3363,1659.0267
B200-SXM-192GB,half,1,1,24,19,3996,1965,195.807,3720.333
B200-SXM-192GB,half,1,1,41,15,3996,1965,195.7765,2936.6475
B200-SXM-192GB,half,1,1,58,10,3996,1965,195.775,1957.75
B200-SXM-192GB,half,1,1,75,24,3996,1965,195.813,4699.512
B200-SXM-192GB,half,1,1,92,19,3996,1965,195.773,3719.687
B200-SXM-192GB,half,1,1,109,9,3996,1965,195.70066666666665,1761.3059999999998
B200-SXM-192GB,half,1,1,126,18,3996,1965,195.705,3522.69
B200-SXM-192GB,half,1,1,2048,36,3996,1965,195.642,7043.112
B200-SXM-192GB,half,1,1,4224,18,3996,1965,195.58033333333333,3520.446
B200-SXM-192GB,half,1,1,6400,8,3996,1965,195.5395,1564.316
B200-SXM-192GB,half,1,1,8576,13,3996,1965,195.52,2541.76
B200-SXM-192GB,half,1,1,10752,8,3996,1965,195.5905,1564.7240000000002
B200-SXM-192GB,half,1,1,12928,19,3996,1965,195.639,3717.141
B200-SXM-192GB,half,1,1,15104,11,3996,1965,195.6555,2152.2105
B200-SXM-192GB,half,1,1,17280,25,3996,1965,195.669,4891.724999999999
B200-SXM-192GB,half,1,1,19456,35,3996,1965,195.597,6845.895
B200-SXM-192GB,half,1,1,21632,11,3996,1965,195.41566666666665,2149.572333333333
B200-SXM-192GB,half,1,1,23808,13,3996,1965,195.411,2540.343
B200-SXM-192GB,half,1,1,25984,11,3996,1965,195.4465,2149.9115
B200-SXM-192GB,half,1,1,28160,9,3996,1965,195.38,1758.42
B200-SXM-192GB,half,1,1,30336,9,3996,1965,195.51566666666668,1759.641
B200-SXM-192GB,half,1,1,32512,26,3996,1965,195.497,5082.9220000000005
B200-SXM-192GB,half,1,1,34688,8,3996,1965,195.4705,1563.764
B200-SXM-192GB,half,1,1,36864,8,3996,1965,195.56333333333336,1564.506666666667
B200-SXM-192GB,half,1,1,39040,14,3996,1965,195.58566666666664,2738.199333333333
B200-SXM-192GB,half,1,1,41216,10,3996,1965,195.599,1955.99
B200-SXM-192GB,half,1,1,43392,18,3996,1965,195.6673333333333,3522.012
B200-SXM-192GB,half,1,1,45568,8,3996,1965,195.644,1565.152
B200-SXM-192GB,half,1,1,47744,10,3996,1965,195.6395,1956.395
B200-SXM-192GB,half,1,1,49920,62,3996,1965,195.664,12131.168
B200-SXM-192GB,half,1,1,52096,16,3996,1965,195.675,3130.8
B200-SXM-192GB,half,1,1,54272,16,3996,1965,195.7023333333333,3131.237333333333
B200-SXM-192GB,half,1,1,56448,44,3996,1965,195.674,8609.655999999999
B200-SXM-192GB,half,1,1,58624,16,3996,1965,195.6323333333333,3130.117333333333
B200-SXM-192GB,half,1,1,60800,17,3996,1965,195.6295,3325.7015
B200-SXM-192GB,half,1,1,62976,28,3996,1965,195.62133333333333,5477.397333333334
B200-SXM-192GB,half,1,1,65152,40,3996,1965,195.579,7823.16
B200-SXM-192GB,half,1,2,7,7,3996,1965,195.562,1368.9340000000002
B200-SXM-192GB,half,1,2,24,14,3996,1965,195.5135,2737.189
B200-SXM-192GB,half,1,2,41,26,3996,1965,195.46466666666663,5082.0813333333335
B200-SXM-192GB,half,1,2,58,27,3996,1965,195.449,5277.123
B200-SXM-192GB,half,1,2,75,8,3996,1965,195.381,1563.048
B200-SXM-192GB,half,1,2,92,8,3996,1965,195.3905,1563.124
B200-SXM-192GB,half,1,2,109,20,3996,1965,195.4043333333333,3908.086666666666
B200-SXM-192GB,half,1,2,126,42,3996,1965,195.4355,8208.291
B200-SXM-192GB,half,1,2,2048,24,3996,1965,195.471,4691.304
B200-SXM-192GB,half,1,2,4224,8,3996,1965,195.521,1564.168
B200-SXM-192GB,half,1,2,6400,15,3996,1965,195.437,2931.5550000000003
B200-SXM-192GB,half,1,2,8576,20,3996,1965,195.3275,3906.55
B200-SXM-192GB,half,1,2,10752,32,3996,1965,195.349,6251.168
B200-SXM-192GB,half,1,2,12928,8,3996,1965,195.288,1562.304
B200-SXM-192GB,half,1,2,15104,27,3996,1965,195.251,5271.777
B200-SXM-192GB,half,1,2,17280,28,3996,1965,195.313,5468.763999999999
B200-SXM-192GB,half,1,2,19456,11,3996,1965,195.394,2149.334
B200-SXM-192GB,half,1,2,21632,18,3996,1965,195.362,3516.516
B200-SXM-192GB,half,1,2,23808,13,3996,1965,195.3923333333333,2540.1003333333333
B200-SXM-192GB,half,1,2,25984,31,3996,1965,195.439,6058.609
B200-SXM-192GB,half,1,2,28160,8,3996,1965,195.3753333333333,1563.0026666666663
B200-SXM-192GB,half,1,2,30336,9,3996,1965,195.35266666666664,1758.174
B200-SXM-192GB,half,1,2,32512,59,3996,1965,195.38,11527.42
B200-SXM-192GB,half,1,2,34688,30,3996,1965,195.36133333333336,5860.840000000001
B200-SXM-192GB,half,1,2,36864,11,3996,1965,195.38,2149.18
B200-SXM-192GB,half,1,2,39040,40,3996,1965,195.356,7814.24
B200-SXM-192GB,half,1,2,41216,21,3996,1965,195.33,4101.93
B200-SXM-192GB,half,1,2,43392,18,3996,1965,195.278,3515.004
B200-SXM-192GB,half,1,2,45568,15,3996,1965,195.223,2928.3450000000003
B200-SXM-192GB,half,1,2,47744,73,3996,1965,195.2105,14250.3665
B200-SXM-192GB,half,1,2,49920,26,3996,1965,195.237,5076.162
B200-SXM-192GB,half,1,2,52096,8,3996,1965,195.269,1562.152
B200-SXM-192GB,half,1,2,54272,18,3996,1965,195.278,3515.004
B200-SXM-192GB,half,1,2,56448,16,3996,1965,195.293,3124.688
B200-SXM-192GB,half,1,2,58624,39,3996,1965,195.2433333333333,7614.49
B200-SXM-192GB,half,1,2,60800,10,3996,1965,195.214,1952.14
B200-SXM-192GB,half,1,2,62976,49,3996,1965,195.15166666666664,9562.431666666664
B200-SXM-192GB,half,1,2,65152,8,3996,1965,195.1436666666667,1561.1493333333335
B200-SXM-192GB,half,1,4,7,28,3996,1965,195.133,5463.724
B200-SXM-192GB,half,1,4,24,39,3996,1965,195.114,7609.446
B200-SXM-192GB,half,1,4,41,8,3996,1965,195.173,1561.384
B200-SXM-192GB,half,1,4,58,26,3996,1965,195.16,5074.16
B200-SXM-192GB,half,1,4,75,22,3996,1965,195.16,4293.52
B200-SXM-192GB,half,1,4,92,35,3996,1965,195.14766666666665,6830.168333333333
B200-SXM-192GB,half,1,4,109,19,3996,1965,195.082,3706.558
B200-SXM-192GB,half,1,4,126,34,3996,1965,195.058,6631.972
B200-SXM-192GB,half,1,4,2048,34,3996,1965,195.07,6632.38
B200-SXM-192GB,half,1,4,4224,18,3996,1965,195.11133333333336,3512.0040000000004
B200-SXM-192GB,half,1,4,6400,56,3996,1965,195.177,10929.912
B200-SXM-192GB,half,1,4,8576,8,3996,1965,195.125,1561.0
B200-SXM-192GB,half,1,4,10752,21,3996,1965,195.083,4096.743
B200-SXM-192GB,half,1,4,12928,28,3996,1965,194.9893333333333,5459.7013333333325
B200-SXM-192GB,half,1,4,15104,17,3996,1965,194.9645,3314.3965
B200-SXM-192GB,half,1,4,17280,55,3996,1965,194.993,10724.615
B200-SXM-192GB,half,1,4,19456,11,3996,1965,194.967,2144.637
B200-SXM-192GB,half,1,4,21632,78,3996,1965,194.976,15208.128
B200-SXM-192GB,half,1,4,23808,16,3996,1965,194.967,3119.472
B200-SXM-192GB,half,1,4,25984,24,3996,1965,194.971,4679.304
B200-SXM-192GB,half,1,4,28160,8,3996,1965,194.9473333333333,1559.5786666666663
B200-SXM-192GB,half,1,4,30336,44,3996,1965,194.975,8578.9
B200-SXM-192GB,half,1,4,32512,23,3996,1965,194.96733333333336,4484.248666666667
B200-SXM-192GB,half,1,4,34688,17,3996,1965,194.96,3314.32
B200-SXM-192GB,half,1,4,36864,17,3996,1965,194.95033333333333,3314.1556666666665
B200-SXM-192GB,half,1,4,39040,22,3996,1965,194.97,4289.34
B200-SXM-192GB,half,1,4,41216,17,3996,1965,194.9895,3314.8215000000005
B200-SXM-192GB,half,1,4,43392,10,3996,1965,194.99966666666668,1949.996666666667
B200-SXM-192GB,half,1,4,45568,8,3996,1965,195.014,1560.112
B200-SXM-192GB,half,1,4,47744,17,3996,1965,195.059,3316.003
B200-SXM-192GB,half,1,4,49920,17,3996,1965,195.03333333333333,3315.5666666666666
B200-SXM-192GB,half,1,4,52096,18,3996,1965,195.0555,3510.999
B200-SXM-192GB,half,1,4,54272,8,3996,1965,195.0113333333333,1560.0906666666667
B200-SXM-192GB,half,1,4,56448,8,3996,1965,194.924,1559.392
B200-SXM-192GB,half,1,4,58624,28,3996,1965,194.911,5457.508
B200-SXM-192GB,half,1,4,60800,14,3996,1965,194.876,2728.264
B200-SXM-192GB,half,1,4,62976,20,3996,1965,194.908,3898.16
B200-SXM-192GB,half,1,4,65152,11,3996,1965,194.9365,2144.3015
B200-SXM-192GB,half,1,8,7,11,3996,1965,194.9285,2144.2135
