gpu,dtype,m,k,n,time(us),mem_clk_freq,graph_clk_freq,avg_power(W),avg_energy(uJ)
B200-SXM-192GB,half,1,4,63488,4,3996,1965,250.1595,1000.638
B200-SXM-192GB,half,1,8,11,5,3996,1965,250.147,1250.735
B200-SXM-192GB,half,1,8,28,4,3996,1965,250.078,1000.312
B200-SXM-192GB,half,1,8,45,4,3996,1965,250.00066666666663,1000.0026666666666
B200-SXM-192GB,half,1,8,62,4,3996,1965,249.93500000000003,999.74
B200-SXM-192GB,half,1,8,79,6,3996,1965,249.8823333333333,1499.294
B200-SXM-192GB,half,1,8,96,5,3996,1965,249.92,1249.6
B200-SXM-192GB,half,1,8,113,4,3996,1965,249.962,999.848
B200-SXM-192GB,half,1,8,384,5,3996,1965,249.9695,1249.8475
B200-SXM-192GB,half,1,8,2560,8,3996,1965,250.0043333333333,2000.034666666667
B200-SXM-192GB,half,1,8,4736,7,3996,1965,250.02166666666668,1750.1516666666666
B200-SXM-192GB,half,1,8,6912,5,3996,1965,249.982,1249.91
B200-SXM-192GB,half,1,8,9088,7,3996,1965,250.013,1750.091
B200-SXM-192GB,half,1,8,11264,5,3996,1965,249.98766666666663,1249.9383333333333
B200-SXM-192GB,half,1,8,13440,5,3996,1965,249.923,1249.615
B200-SXM-192GB,half,1,8,15616,5,3996,1965,249.922,1249.61
B200-SXM-192GB,half,1,8,17792,5,3996,1965,249.92066666666668,1249.6033333333337
B200-SXM-192GB,half,1,8,19968,5,3996,1965,249.8993333333333,1249.496666666667
B200-SXM-192GB,half,1,8,22144,6,3996,1965,249.928,1499.568
B200-SXM-192GB,half,1,8,24320,5,3996,1965,249.8703333333333,1249.3516666666667
B200-SXM-192GB,half,1,8,26496,5,3996,1965,249.87966666666668,1249.3983333333333
B200-SXM-192GB,half,1,8,28672,5,3996,1965,249.90033333333332,1249.5016666666668
B200-SXM-192GB,half,1,8,30848,5,3996,1965,249.93866666666668,1249.6933333333334
B200-SXM-192GB,half,1,8,33024,5,3996,1965,250.0076666666667,1250.0383333333334
B200-SXM-192GB,half,1,8,35200,5,3996,1965,250.0423333333333,1250.2116666666666
B200-SXM-192GB,half,1,8,37376,8,3996,1965,249.992,1999.936
B200-SXM-192GB,half,1,8,39552,6,3996,1965,250.026,1500.156
B200-SXM-192GB,half,1,8,41728,6,3996,1965,250.013,1500.078
B200-SXM-192GB,half,1,8,43904,6,3996,1965,249.974,1499.844
B200-SXM-192GB,half,1,8,46080,6,3996,1965,249.987,1499.922
B200-SXM-192GB,half,1,8,48256,5,3996,1965,250.014,1250.0700000000002
B200-SXM-192GB,half,1,8,50432,5,3996,1965,249.96266666666665,1249.8133333333333
B200-SXM-192GB,half,1,8,52608,5,3996,1965,249.9956666666667,1249.9783333333337
B200-SXM-192GB,half,1,8,54784,8,3996,1965,249.953,1999.624
B200-SXM-192GB,half,1,8,56960,6,3996,1965,249.961,1499.766
B200-SXM-192GB,half,1,8,59136,7,3996,1965,250.0205,1750.1435
B200-SXM-192GB,half,1,8,61312,7,3996,1965,250.06966666666668,1750.4876666666669
B200-SXM-192GB,half,1,8,63488,8,3996,1965,250.04433333333336,2000.3546666666668
B200-SXM-192GB,half,1,16,11,4,3996,1965,250.039,1000.156
B200-SXM-192GB,half,1,16,28,5,3996,1965,249.983,1249.915
B200-SXM-192GB,half,1,16,45,5,3996,1965,249.85933333333327,1249.2966666666666
B200-SXM-192GB,half,1,16,62,4,3996,1965,249.874,999.496
B200-SXM-192GB,half,1,16,79,7,3996,1965,249.843,1748.9009999999998
B200-SXM-192GB,half,1,16,96,6,3996,1965,249.8753333333333,1499.252
B200-SXM-192GB,half,1,16,113,4,3996,1965,249.912,999.648
B200-SXM-192GB,half,1,16,384,5,3996,1965,249.8895,1249.4475
B200-SXM-192GB,half,1,16,2560,6,3996,1965,249.8845,1499.307
B200-SXM-192GB,half,1,16,4736,9,3996,1965,249.94066666666663,2249.466
B200-SXM-192GB,half,1,16,6912,5,3996,1965,249.937,1249.685
B200-SXM-192GB,half,1,16,9088,6,3996,1965,249.95,1499.6999999999998
B200-SXM-192GB,half,1,16,11264,5,3996,1965,249.988,1249.94
B200-SXM-192GB,half,1,16,13440,5,3996,1965,249.99166666666667,1249.9583333333337
B200-SXM-192GB,half,1,16,15616,5,3996,1965,249.974,1249.87
B200-SXM-192GB,half,1,16,17792,5,3996,1965,249.987,1249.935
B200-SXM-192GB,half,1,16,19968,5,3996,1965,249.994,1249.97
B200-SXM-192GB,half,1,16,22144,5,3996,1965,249.983,1249.915
B200-SXM-192GB,half,1,16,24320,5,3996,1965,249.9913333333333,1249.9566666666665
B200-SXM-192GB,half,1,16,26496,5,3996,1965,250.00066666666663,1250.003333333333
B200-SXM-192GB,half,1,16,28672,5,3996,1965,250.0343333333333,1250.1716666666666
B200-SXM-192GB,half,1,16,30848,5,3996,1965,250.0645,1250.3225
B200-SXM-192GB,half,1,16,33024,5,3996,1965,250.0905,1250.4525
B200-SXM-192GB,half,1,16,35200,5,3996,1965,250.0715,1250.3575
B200-SXM-192GB,half,1,16,37376,5,3996,1965,250.0845,1250.4225
B200-SXM-192GB,half,1,16,39552,7,3996,1965,250.08666666666667,1750.6066666666668
B200-SXM-192GB,half,1,16,41728,5,3996,1965,250.03466666666668,1250.1733333333334
B200-SXM-192GB,half,1,16,43904,6,3996,1965,250.08133333333333,1500.488
B200-SXM-192GB,half,1,16,46080,6,3996,1965,250.07666666666668,1500.46
B200-SXM-192GB,half,1,16,48256,5,3996,1965,250.089,1250.445
B200-SXM-192GB,half,1,16,50432,5,3996,1965,250.1025,1250.5125
B200-SXM-192GB,half,1,16,52608,5,3996,1965,250.0895,1250.4475
B200-SXM-192GB,half,1,16,54784,5,3996,1965,250.07,1250.35
B200-SXM-192GB,half,1,16,56960,7,3996,1965,250.064,1750.448
B200-SXM-192GB,half,1,16,59136,6,3996,1965,250.057,1500.342
B200-SXM-192GB,half,1,16,61312,6,3996,1965,250.055,1500.33
B200-SXM-192GB,half,1,16,63488,6,3996,1965,250.078,1500.468
B200-SXM-192GB,half,1,32,11,4,3996,1965,250.06066666666663,1000.2426666666668
B200-SXM-192GB,half,1,32,28,4,3996,1965,250.0265,1000.106
B200-SXM-192GB,half,1,32,45,4,3996,1965,250.01,1000.04
B200-SXM-192GB,half,1,32,62,4,3996,1965,249.96733333333336,999.8693333333334
B200-SXM-192GB,half,1,32,79,4,3996,1965,249.935,999.74
B200-SXM-192GB,half,1,32,96,5,3996,1965,249.95,1249.75
B200-SXM-192GB,half,1,32,113,4,3996,1965,249.949,999.796
B200-SXM-192GB,half,1,32,384,5,3996,1965,249.984,1249.92
B200-SXM-192GB,half,1,32,2560,5,3996,1965,249.987,1249.935
