gpu,dtype,m,k,n,time(us),mem_clk_freq,graph_clk_freq,avg_power(W),avg_energy(uJ)
B200-SXM-192GB,half,1,1,14,8,3996,1965,217.515,1740.12
B200-SXM-192GB,half,1,1,31,7,3996,1965,229.7055,1607.9385
B200-SXM-192GB,half,1,1,48,17,3996,1965,237.528,4037.976
B200-SXM-192GB,half,1,1,65,11,3996,1965,239.301,2632.311
B200-SXM-192GB,half,1,1,82,11,3996,1965,239.3495,2632.8445
B200-SXM-192GB,half,1,1,99,9,3996,1965,239.34733333333332,2154.126
B200-SXM-192GB,half,1,1,116,12,3996,1965,239.432,2873.184
B200-SXM-192GB,half,1,1,768,15,3996,1965,239.459,3591.885
B200-SXM-192GB,half,1,1,2944,16,3996,1965,239.45766666666668,3831.322666666667
B200-SXM-192GB,half,1,1,5120,16,3996,1965,239.47633333333337,3831.621333333334
B200-SXM-192GB,half,1,1,7296,16,3996,1965,239.46733333333336,3831.4773333333337
B200-SXM-192GB,half,1,1,9472,10,3996,1965,239.433,2394.33
B200-SXM-192GB,half,1,1,11648,9,3996,1965,239.4335,2154.9015
B200-SXM-192GB,half,1,1,13824,8,3996,1965,239.4475,1915.58
B200-SXM-192GB,half,1,1,16000,7,3996,1965,239.467,1676.2689999999998
B200-SXM-192GB,half,1,1,18176,14,3996,1965,239.5135,3353.189
B200-SXM-192GB,half,1,1,20352,6,3996,1965,239.539,1437.234
B200-SXM-192GB,half,1,1,22528,25,3996,1965,239.562,5989.05
B200-SXM-192GB,half,1,1,24704,11,3996,1965,239.608,2635.688
B200-SXM-192GB,half,1,1,26880,16,3996,1965,239.594,3833.504
B200-SXM-192GB,half,1,1,29056,12,3996,1965,239.605,2875.26
B200-SXM-192GB,half,1,1,31232,16,3996,1965,239.611,3833.776
B200-SXM-192GB,half,1,1,33408,11,3996,1965,239.619,2635.809
B200-SXM-192GB,half,1,1,35584,9,3996,1965,239.62066666666664,2156.586
B200-SXM-192GB,half,1,1,37760,14,3996,1965,239.6293333333333,3354.8106666666667
B200-SXM-192GB,half,1,1,39936,18,3996,1965,239.607,4312.926
B200-SXM-192GB,half,1,1,42112,16,3996,1965,239.611,3833.776
B200-SXM-192GB,half,1,1,44288,20,3996,1965,239.62133333333333,4792.426666666667
B200-SXM-192GB,half,1,1,46464,11,3996,1965,239.6435,2636.0785
B200-SXM-192GB,half,1,1,48640,13,3996,1965,239.67,3115.71
B200-SXM-192GB,half,1,1,50816,13,3996,1965,239.693,3116.009
B200-SXM-192GB,half,1,1,52992,11,3996,1965,239.697,2636.667
B200-SXM-192GB,half,1,1,55168,12,3996,1965,239.721,2876.652
B200-SXM-192GB,half,1,1,57344,17,3996,1965,239.747,4075.699
B200-SXM-192GB,half,1,1,59520,10,3996,1965,239.763,2397.63
B200-SXM-192GB,half,1,1,61696,23,3996,1965,239.77533333333332,5514.832666666667
B200-SXM-192GB,half,1,1,63872,19,3996,1965,239.73,4554.87
B200-SXM-192GB,half,1,2,14,7,3996,1965,239.712,1677.984
B200-SXM-192GB,half,1,2,31,6,3996,1965,239.715,1438.29
B200-SXM-192GB,half,1,2,48,15,3996,1965,239.695,3595.425
B200-SXM-192GB,half,1,2,65,16,3996,1965,239.66133333333332,3834.5813333333335
B200-SXM-192GB,half,1,2,82,14,3996,1965,239.6475,3355.065
B200-SXM-192GB,half,1,2,99,16,3996,1965,239.63166666666663,3834.1066666666666
B200-SXM-192GB,half,1,2,116,11,3996,1965,239.639,2636.029
B200-SXM-192GB,half,1,2,768,14,3996,1965,239.613,3354.5819999999994
B200-SXM-192GB,half,1,2,2944,7,3996,1965,239.59833333333333,1677.1883333333333
B200-SXM-192GB,half,1,2,5120,40,3996,1965,239.6063333333333,9584.253333333332
B200-SXM-192GB,half,1,2,7296,14,3996,1965,239.616,3354.6240000000003
B200-SXM-192GB,half,1,2,9472,16,3996,1965,239.633,3834.128
B200-SXM-192GB,half,1,2,11648,11,3996,1965,239.6375,2636.0125
B200-SXM-192GB,half,1,2,13824,10,3996,1965,239.6383333333333,2396.383333333333
B200-SXM-192GB,half,1,2,16000,16,3996,1965,239.643,3834.288
B200-SXM-192GB,half,1,2,18176,12,3996,1965,239.65033333333332,2875.804
B200-SXM-192GB,half,1,2,20352,17,3996,1965,239.6833333333333,4074.6166666666654
