gpu,dtype,m,k,n,time(us),mem_clk_freq,graph_clk_freq,avg_power(W),avg_energy(uJ)
B200-SXM-192GB,half,1,4,43264,6,3996,1965,254.3936666666667,1526.362
B200-SXM-192GB,half,1,4,45440,5,3996,1965,254.368,1271.84
B200-SXM-192GB,half,1,4,47616,5,3996,1965,254.37466666666668,1271.8733333333334
B200-SXM-192GB,half,1,4,49792,5,3996,1965,254.378,1271.89
B200-SXM-192GB,half,1,4,51968,5,3996,1965,254.374,1271.87
B200-SXM-192GB,half,1,4,54144,5,3996,1965,254.374,1271.87
B200-SXM-192GB,half,1,4,56320,7,3996,1965,254.366,1780.562
B200-SXM-192GB,half,1,4,58496,5,3996,1965,254.376,1271.88
B200-SXM-192GB,half,1,4,60672,6,3996,1965,254.376,1526.256
B200-SXM-192GB,half,1,4,62848,5,3996,1965,254.38033333333337,1271.9016666666669
B200-SXM-192GB,half,1,4,65024,5,3996,1965,254.35,1271.75
B200-SXM-192GB,half,1,8,6,5,3996,1965,254.351,1271.755
B200-SXM-192GB,half,1,8,23,6,3996,1965,254.30066666666667,1525.804
B200-SXM-192GB,half,1,8,40,5,3996,1965,254.252,1271.26
B200-SXM-192GB,half,1,8,57,5,3996,1965,254.253,1271.265
B200-SXM-192GB,half,1,8,74,5,3996,1965,254.247,1271.235
B200-SXM-192GB,half,1,8,91,4,3996,1965,254.219,1016.876
B200-SXM-192GB,half,1,8,108,5,3996,1965,254.2543333333333,1271.2716666666668
B200-SXM-192GB,half,1,8,125,5,3996,1965,254.22566666666668,1271.128333333333
B200-SXM-192GB,half,1,8,1920,5,3996,1965,254.23333333333332,1271.1666666666667
B200-SXM-192GB,half,1,8,4096,5,3996,1965,254.27,1271.35
B200-SXM-192GB,half,1,8,6272,5,3996,1965,254.285,1271.425
B200-SXM-192GB,half,1,8,8448,5,3996,1965,254.224,1271.12
B200-SXM-192GB,half,1,8,10624,5,3996,1965,254.24966666666668,1271.2483333333334
B200-SXM-192GB,half,1,8,12800,5,3996,1965,254.2415,1271.2075
B200-SXM-192GB,half,1,8,14976,5,3996,1965,254.2425,1271.2125
B200-SXM-192GB,half,1,8,17152,5,3996,1965,254.23,1271.15
B200-SXM-192GB,half,1,8,19328,5,3996,1965,254.21966666666663,1271.0983333333334
B200-SXM-192GB,half,1,8,21504,5,3996,1965,254.187,1270.935
B200-SXM-192GB,half,1,8,23680,5,3996,1965,254.1875,1270.9375
B200-SXM-192GB,half,1,8,25856,5,3996,1965,254.1893333333333,1270.9466666666667
B200-SXM-192GB,half,1,8,28032,5,3996,1965,254.21733333333336,1271.0866666666668
B200-SXM-192GB,half,1,8,30208,5,3996,1965,254.271,1271.355
B200-SXM-192GB,half,1,8,32384,5,3996,1965,254.2905,1271.4525
B200-SXM-192GB,half,1,8,34560,5,3996,1965,254.2783333333333,1271.3916666666669
B200-SXM-192GB,half,1,8,36736,5,3996,1965,254.23166666666663,1271.1583333333333
B200-SXM-192GB,half,1,8,38912,5,3996,1965,254.22966666666665,1271.1483333333333
B200-SXM-192GB,half,1,8,41088,5,3996,1965,254.217,1271.085
B200-SXM-192GB,half,1,8,43264,5,3996,1965,254.272,1271.36
B200-SXM-192GB,half,1,8,45440,5,3996,1965,254.3383333333333,1271.6916666666666
B200-SXM-192GB,half,1,8,47616,5,3996,1965,254.366,1271.83
B200-SXM-192GB,half,1,8,49792,5,3996,1965,254.365,1271.825
B200-SXM-192GB,half,1,8,51968,5,3996,1965,254.35866666666664,1271.7933333333333
B200-SXM-192GB,half,1,8,54144,5,3996,1965,254.344,1271.7199999999998
B200-SXM-192GB,half,1,8,56320,5,3996,1965,254.35233333333332,1271.7616666666668
B200-SXM-192GB,half,1,8,58496,7,3996,1965,254.391,1780.737
B200-SXM-192GB,half,1,8,60672,6,3996,1965,254.352,1526.112
B200-SXM-192GB,half,1,8,62848,6,3996,1965,254.379,1526.274
B200-SXM-192GB,half,1,8,65024,7,3996,1965,254.37,1780.59
B200-SXM-192GB,half,1,16,6,5,3996,1965,254.36,1271.8000000000002
B200-SXM-192GB,half,1,16,23,5,3996,1965,254.3195,1271.5975
B200-SXM-192GB,half,1,16,40,5,3996,1965,254.29566666666665,1271.4783333333332
B200-SXM-192GB,half,1,16,57,5,3996,1965,254.254,1271.27
B200-SXM-192GB,half,1,16,74,5,3996,1965,254.1626666666667,1270.8133333333335
B200-SXM-192GB,half,1,16,91,4,3996,1965,254.1535,1016.614
B200-SXM-192GB,half,1,16,108,7,3996,1965,254.169,1779.183
B200-SXM-192GB,half,1,16,125,5,3996,1965,254.178,1270.89
B200-SXM-192GB,half,1,16,1920,5,3996,1965,254.198,1270.99
B200-SXM-192GB,half,1,16,4096,5,3996,1965,254.2393333333333,1271.1966666666667
B200-SXM-192GB,half,1,16,6272,5,3996,1965,254.2505,1271.2525
B200-SXM-192GB,half,1,16,8448,5,3996,1965,254.263,1271.315
B200-SXM-192GB,half,1,16,10624,5,3996,1965,254.23533333333333,1271.1766666666667
B200-SXM-192GB,half,1,16,12800,5,3996,1965,254.28266666666664,1271.4133333333332
B200-SXM-192GB,half,1,16,14976,11,3996,1965,254.3093333333333,2797.402666666667
B200-SXM-192GB,half,1,16,17152,5,3996,1965,254.331,1271.655
B200-SXM-192GB,half,1,16,19328,5,3996,1965,254.383,1271.915
B200-SXM-192GB,half,1,16,21504,5,3996,1965,254.386,1271.93
B200-SXM-192GB,half,1,16,23680,5,3996,1965,254.34800000000004,1271.7400000000002
B200-SXM-192GB,half,1,16,25856,6,3996,1965,254.346,1526.076
B200-SXM-192GB,half,1,16,28032,5,3996,1965,254.31933333333333,1271.5966666666666
B200-SXM-192GB,half,1,16,30208,5,3996,1965,254.28933333333336,1271.4466666666667
B200-SXM-192GB,half,1,16,32384,5,3996,1965,254.3155,1271.5775
B200-SXM-192GB,half,1,16,34560,5,3996,1965,254.31266666666667,1271.5633333333333
B200-SXM-192GB,half,1,16,36736,6,3996,1965,254.304,1525.824
B200-SXM-192GB,half,1,16,38912,5,3996,1965,254.304,1271.52
B200-SXM-192GB,half,1,16,41088,6,3996,1965,254.30433333333332,1525.826
B200-SXM-192GB,half,1,16,43264,5,3996,1965,254.299,1271.495
B200-SXM-192GB,half,1,16,45440,5,3996,1965,254.30466666666663,1271.5233333333333
B200-SXM-192GB,half,1,16,47616,5,3996,1965,254.305,1271.525
B200-SXM-192GB,half,1,16,49792,5,3996,1965,254.294,1271.47
B200-SXM-192GB,half,1,16,51968,5,3996,1965,254.244,1271.22
B200-SXM-192GB,half,1,16,54144,5,3996,1965,254.31366666666668,1271.5683333333334
B200-SXM-192GB,half,1,16,56320,5,3996,1965,254.299,1271.495
B200-SXM-192GB,half,1,16,58496,7,3996,1965,254.3375,1780.3624999999995
B200-SXM-192GB,half,1,16,60672,6,3996,1965,254.35866666666664,1526.152
B200-SXM-192GB,half,1,16,62848,6,3996,1965,254.3673333333333,1526.204
B200-SXM-192GB,half,1,16,65024,7,3996,1965,254.389,1780.723
B200-SXM-192GB,half,1,32,6,5,3996,1965,254.38700000000003,1271.9350000000002
B200-SXM-192GB,half,1,32,23,5,3996,1965,254.402,1272.01
B200-SXM-192GB,half,1,32,40,6,3996,1965,254.363,1526.178
B200-SXM-192GB,half,1,32,57,5,3996,1965,254.299,1271.495
B200-SXM-192GB,half,1,32,74,5,3996,1965,254.273,1271.365
B200-SXM-192GB,half,1,32,91,4,3996,1965,254.2605,1017.042
B200-SXM-192GB,half,1,32,108,4,3996,1965,254.2395,1016.958
B200-SXM-192GB,half,1,32,125,5,3996,1965,254.259,1271.2949999999998
B200-SXM-192GB,half,1,32,1920,5,3996,1965,254.236,1271.1799999999998
B200-SXM-192GB,half,1,32,4096,5,3996,1965,254.247,1271.235
B200-SXM-192GB,half,1,32,6272,5,3996,1965,254.3023333333333,1271.5116666666668
B200-SXM-192GB,half,1,32,8448,5,3996,1965,254.3105,1271.5525
B200-SXM-192GB,half,1,32,10624,5,3996,1965,254.324,1271.62
B200-SXM-192GB,half,1,32,12800,5,3996,1965,254.3745,1271.8725
B200-SXM-192GB,half,1,32,14976,5,3996,1965,254.3635,1271.8175
B200-SXM-192GB,half,1,32,17152,5,3996,1965,254.32833333333332,1271.6416666666669
B200-SXM-192GB,half,1,32,19328,5,3996,1965,254.338,1271.69
B200-SXM-192GB,half,1,32,21504,5,3996,1965,254.324,1271.62
B200-SXM-192GB,half,1,32,23680,5,3996,1965,254.324,1271.62
B200-SXM-192GB,half,1,32,25856,5,3996,1965,254.35766666666663,1271.7883333333334
B200-SXM-192GB,half,1,32,28032,5,3996,1965,254.3685,1271.8425
B200-SXM-192GB,half,1,32,30208,5,3996,1965,254.365,1271.825
B200-SXM-192GB,half,1,32,32384,5,3996,1965,254.363,1271.815
B200-SXM-192GB,half,1,32,34560,5,3996,1965,254.363,1271.815
B200-SXM-192GB,half,1,32,36736,5,3996,1965,254.337,1271.685
B200-SXM-192GB,half,1,32,38912,5,3996,1965,254.338,1271.69
B200-SXM-192GB,half,1,32,41088,5,3996,1965,254.3623333333333,1271.8116666666667
B200-SXM-192GB,half,1,32,43264,5,3996,1965,254.36333333333332,1271.8166666666666
B200-SXM-192GB,half,1,32,45440,5,3996,1965,254.3546666666667,1271.7733333333335
B200-SXM-192GB,half,1,32,47616,5,3996,1965,254.3753333333333,1271.8766666666666
B200-SXM-192GB,half,1,32,49792,5,3996,1965,254.343,1271.715
B200-SXM-192GB,half,1,32,51968,5,3996,1965,254.369,1271.845
B200-SXM-192GB,half,1,32,54144,5,3996,1965,254.353,1271.765
B200-SXM-192GB,half,1,32,56320,5,3996,1965,254.3373333333333,1271.6866666666665
B200-SXM-192GB,half,1,32,58496,7,3996,1965,254.38133333333332,1780.6693333333335
B200-SXM-192GB,half,1,32,60672,6,3996,1965,254.418,1526.508
B200-SXM-192GB,half,1,32,62848,6,3996,1965,254.466,1526.796
B200-SXM-192GB,half,1,32,65024,7,3996,1965,254.5015,1781.5105
B200-SXM-192GB,half,1,64,6,5,3996,1965,254.496,1272.48
B200-SXM-192GB,half,1,64,23,5,3996,1965,254.436,1272.18
B200-SXM-192GB,half,1,64,40,5,3996,1965,254.393,1271.965
B200-SXM-192GB,half,1,64,57,5,3996,1965,254.348,1271.74
B200-SXM-192GB,half,1,64,74,5,3996,1965,254.302,1271.5100000000002
B200-SXM-192GB,half,1,64,91,5,3996,1965,254.2915,1271.4575
B200-SXM-192GB,half,1,64,108,5,3996,1965,254.283,1271.415
B200-SXM-192GB,half,1,64,125,5,3996,1965,254.28,1271.4
B200-SXM-192GB,half,1,64,1920,5,3996,1965,254.30666666666664,1271.5333333333333
B200-SXM-192GB,half,1,64,4096,5,3996,1965,254.292,1271.46
B200-SXM-192GB,half,1,64,6272,5,3996,1965,254.2665,1271.3325
B200-SXM-192GB,half,1,64,8448,5,3996,1965,254.2815,1271.4075
B200-SXM-192GB,half,1,64,10624,5,3996,1965,254.289,1271.445
B200-SXM-192GB,half,1,64,12800,5,3996,1965,254.30533333333332,1271.5266666666666
B200-SXM-192GB,half,1,64,14976,5,3996,1965,254.3385,1271.6925
B200-SXM-192GB,half,1,64,17152,5,3996,1965,254.354,1271.77
B200-SXM-192GB,half,1,64,19328,5,3996,1965,254.3615,1271.8075
B200-SXM-192GB,half,1,64,21504,5,3996,1965,254.3515,1271.7575
B200-SXM-192GB,half,1,64,23680,5,3996,1965,254.3613333333333,1271.8066666666666
B200-SXM-192GB,half,1,64,25856,5,3996,1965,254.402,1272.01
B200-SXM-192GB,half,1,64,28032,5,3996,1965,254.401,1272.005
B200-SXM-192GB,half,1,64,30208,5,3996,1965,254.415,1272.075
B200-SXM-192GB,half,1,64,32384,5,3996,1965,254.433,1272.165
B200-SXM-192GB,half,1,64,34560,5,3996,1965,254.4333333333333,1272.1666666666663
B200-SXM-192GB,half,1,64,36736,5,3996,1965,254.41,1272.05
B200-SXM-192GB,half,1,64,38912,5,3996,1965,254.407,1272.035
B200-SXM-192GB,half,1,64,41088,5,3996,1965,254.43,1272.15
B200-SXM-192GB,half,1,64,43264,5,3996,1965,254.425,1272.125
B200-SXM-192GB,half,1,64,45440,5,3996,1965,254.44933333333333,1272.246666666667
B200-SXM-192GB,half,1,64,47616,5,3996,1965,254.402,1272.01
B200-SXM-192GB,half,1,64,49792,5,3996,1965,254.41666666666663,1272.0833333333333
B200-SXM-192GB,half,1,64,51968,5,3996,1965,254.41133333333332,1272.0566666666668
B200-SXM-192GB,half,1,64,54144,5,3996,1965,254.337,1271.685
B200-SXM-192GB,half,1,64,56320,5,3996,1965,254.348,1271.74
B200-SXM-192GB,half,1,64,58496,7,3996,1965,254.367,1780.569
B200-SXM-192GB,half,1,64,60672,6,3996,1965,254.367,1526.202
B200-SXM-192GB,half,1,64,62848,6,3996,1965,254.44433333333333,1526.666
B200-SXM-192GB,half,1,64,65024,7,3996,1965,254.48633333333336,1781.4043333333336
B200-SXM-192GB,half,1,128,6,4,3996,1965,254.463,1017.852
B200-SXM-192GB,half,1,128,23,5,3996,1965,254.463,1272.315
B200-SXM-192GB,half,1,128,40,5,3996,1965,254.327,1271.635
B200-SXM-192GB,half,1,128,57,5,3996,1965,254.327,1271.635
B200-SXM-192GB,half,1,128,74,5,3996,1965,254.26066666666665,1271.3033333333333
B200-SXM-192GB,half,1,128,91,5,3996,1965,254.1875,1270.9375
B200-SXM-192GB,half,1,128,108,5,3996,1965,254.1425,1270.7125
B200-SXM-192GB,half,1,128,125,5,3996,1965,254.1165,1270.5825
B200-SXM-192GB,half,1,128,1920,5,3996,1965,254.097,1270.485
B200-SXM-192GB,half,1,128,4096,5,3996,1965,254.09766666666667,1270.4883333333332
B200-SXM-192GB,half,1,128,6272,5,3996,1965,254.15,1270.75
B200-SXM-192GB,half,1,128,8448,5,3996,1965,254.344,1271.72
B200-SXM-192GB,half,1,128,10624,5,3996,1965,254.39266666666663,1271.9633333333334
B200-SXM-192GB,half,1,128,12800,5,3996,1965,254.4145,1272.0725
B200-SXM-192GB,half,1,128,14976,5,3996,1965,254.4495,1272.2475
B200-SXM-192GB,half,1,128,17152,5,3996,1965,254.482,1272.41
B200-SXM-192GB,half,1,128,19328,5,3996,1965,254.338,1271.69
B200-SXM-192GB,half,1,128,21504,5,3996,1965,254.364,1271.82
B200-SXM-192GB,half,1,128,23680,5,3996,1965,254.36333333333332,1271.8166666666666
B200-SXM-192GB,half,1,128,25856,5,3996,1965,254.407,1272.035
B200-SXM-192GB,half,1,128,28032,5,3996,1965,254.361,1271.8049999999998
B200-SXM-192GB,half,1,128,30208,5,3996,1965,254.427,1272.135
B200-SXM-192GB,half,1,128,32384,5,3996,1965,254.4495,1272.2475
B200-SXM-192GB,half,1,128,34560,6,3996,1965,254.466,1526.796
B200-SXM-192GB,half,1,128,36736,5,3996,1965,254.404,1272.02
B200-SXM-192GB,half,1,128,38912,6,3996,1965,254.4953333333333,1526.972
B200-SXM-192GB,half,1,128,41088,6,3996,1965,254.478,1526.868
B200-SXM-192GB,half,1,128,43264,6,3996,1965,254.428,1526.568
B200-SXM-192GB,half,1,128,45440,6,3996,1965,254.48866666666663,1526.932
B200-SXM-192GB,half,1,128,47616,5,3996,1965,254.4975,1272.4875
B200-SXM-192GB,half,1,128,49792,5,3996,1965,254.5145,1272.5725
B200-SXM-192GB,half,1,128,51968,5,3996,1965,254.58366666666663,1272.9183333333333
B200-SXM-192GB,half,1,128,54144,5,3996,1965,254.612,1273.06
B200-SXM-192GB,half,1,128,56320,5,3996,1965,254.61433333333332,1273.0716666666667
B200-SXM-192GB,half,1,128,58496,7,3996,1965,254.51433333333333,1781.6003333333333
B200-SXM-192GB,half,1,128,60672,7,3996,1965,254.476,1781.332
B200-SXM-192GB,half,1,128,62848,7,3996,1965,254.45566666666664,1781.1896666666664
B200-SXM-192GB,half,1,128,65024,8,3996,1965,254.3973333333333,2035.178666666667
B200-SXM-192GB,half,1,256,6,5,3996,1965,254.326,1271.63
B200-SXM-192GB,half,1,256,23,5,3996,1965,254.253,1271.265
B200-SXM-192GB,half,1,256,40,5,3996,1965,254.116,1270.5800000000002
B200-SXM-192GB,half,1,256,57,4,3996,1965,253.97666666666663,1015.9066666666666
B200-SXM-192GB,half,1,256,74,5,3996,1965,253.8805,1269.4025
B200-SXM-192GB,half,1,256,91,5,3996,1965,253.888,1269.4399999999998
B200-SXM-192GB,half,1,256,108,5,3996,1965,253.865,1269.325
B200-SXM-192GB,half,1,256,125,5,3996,1965,253.843,1269.215
B200-SXM-192GB,half,1,256,1920,5,3996,1965,253.88666666666663,1269.4333333333334
B200-SXM-192GB,half,1,256,4096,5,3996,1965,253.853,1269.265
B200-SXM-192GB,half,1,256,6272,5,3996,1965,253.89,1269.4499999999998
B200-SXM-192GB,half,1,256,8448,5,3996,1965,253.927,1269.635
B200-SXM-192GB,half,1,256,10624,5,3996,1965,253.94366666666667,1269.7183333333332
B200-SXM-192GB,half,1,256,12800,5,3996,1965,253.9525,1269.7624999999998
B200-SXM-192GB,half,1,256,14976,5,3996,1965,253.9645,1269.8225
B200-SXM-192GB,half,1,256,17152,5,3996,1965,253.9226666666667,1269.6133333333337
B200-SXM-192GB,half,1,256,19328,5,3996,1965,253.941,1269.705
B200-SXM-192GB,half,1,256,21504,5,3996,1965,253.9105,1269.5525
B200-SXM-192GB,half,1,256,23680,5,3996,1965,253.8975,1269.4875
B200-SXM-192GB,half,1,256,25856,5,3996,1965,253.944,1269.72
B200-SXM-192GB,half,1,256,28032,5,3996,1965,254.0025,1270.0125
B200-SXM-192GB,half,1,256,30208,5,3996,1965,254.0495,1270.2475000000002
B200-SXM-192GB,half,1,256,32384,5,3996,1965,254.135,1270.675
B200-SXM-192GB,half,1,256,34560,5,3996,1965,254.23533333333333,1271.1766666666667
B200-SXM-192GB,half,1,256,36736,5,3996,1965,254.223,1271.115
B200-SXM-192GB,half,1,256,38912,7,3996,1965,254.207,1779.449
B200-SXM-192GB,half,1,256,41088,7,3996,1965,254.29566666666665,1780.0696666666663
B200-SXM-192GB,half,1,256,43264,8,3996,1965,254.31033333333332,2034.4826666666668
B200-SXM-192GB,half,1,256,45440,8,3996,1965,254.38766666666663,2035.1013333333333
B200-SXM-192GB,half,1,256,47616,6,3996,1965,254.405,1526.43
B200-SXM-192GB,half,1,256,49792,6,3996,1965,254.504,1527.024
B200-SXM-192GB,half,1,256,51968,6,3996,1965,254.582,1527.492
B200-SXM-192GB,half,1,256,54144,6,3996,1965,254.538,1527.228
B200-SXM-192GB,half,1,256,56320,8,3996,1965,254.56466666666665,2036.5173333333328
B200-SXM-192GB,half,1,256,58496,8,3996,1965,254.56766666666667,2036.5413333333331
B200-SXM-192GB,half,1,256,60672,8,3996,1965,254.609,2036.872
B200-SXM-192GB,half,1,256,62848,8,3996,1965,254.6915,2037.532
B200-SXM-192GB,half,1,256,65024,8,3996,1965,254.8546666666667,2038.8373333333336
B200-SXM-192GB,half,1,512,6,5,3996,1965,254.814,1274.07
B200-SXM-192GB,half,1,512,23,5,3996,1965,254.517,1272.5849999999998
B200-SXM-192GB,half,1,512,40,6,3996,1965,254.389,1526.334
B200-SXM-192GB,half,1,512,57,6,3996,1965,254.2495,1525.497
B200-SXM-192GB,half,1,512,74,5,3996,1965,253.965,1269.825
B200-SXM-192GB,half,1,512,91,5,3996,1965,253.861,1269.3049999999998
B200-SXM-192GB,half,1,512,108,5,3996,1965,253.729,1268.645
B200-SXM-192GB,half,1,512,125,4,3996,1965,253.729,1014.916
B200-SXM-192GB,half,1,512,1920,7,3996,1965,253.75566666666668,1776.2896666666668
