gpu,dtype,m,k,n,time(us),mem_clk_freq,graph_clk_freq,avg_power(W),avg_energy(uJ)
B200-SXM-192GB,half,1,1,4,5,3996,1965,249.3085,1246.5425
B200-SXM-192GB,half,1,1,21,5,3996,1965,249.73766666666663,1248.6883333333333
B200-SXM-192GB,half,1,1,38,8,3996,1965,249.816,1998.528
B200-SXM-192GB,half,1,1,55,5,3996,1965,249.917,1249.585
B200-SXM-192GB,half,1,1,72,5,3996,1965,249.853,1249.265
B200-SXM-192GB,half,1,1,89,5,3996,1965,249.842,1249.21
B200-SXM-192GB,half,1,1,106,6,3996,1965,249.8445,1499.067
B200-SXM-192GB,half,1,1,123,6,3996,1965,249.8385,1499.031
B200-SXM-192GB,half,1,1,1664,5,3996,1965,249.80466666666663,1249.0233333333333
B200-SXM-192GB,half,1,1,3840,5,3996,1965,249.825,1249.125
B200-SXM-192GB,half,1,1,6016,6,3996,1965,249.834,1499.004
B200-SXM-192GB,half,1,1,8192,5,3996,1965,249.834,1249.1699999999998
B200-SXM-192GB,half,1,1,10368,5,3996,1965,249.86,1249.3000000000002
B200-SXM-192GB,half,1,1,12544,5,3996,1965,249.873,1249.365
B200-SXM-192GB,half,1,1,14720,5,3996,1965,249.89533333333333,1249.4766666666667
B200-SXM-192GB,half,1,1,16896,5,3996,1965,249.9155,1249.5775
B200-SXM-192GB,half,1,1,19072,5,3996,1965,249.95,1249.75
B200-SXM-192GB,half,1,1,21248,5,3996,1965,250.03966666666665,1250.1983333333333
B200-SXM-192GB,half,1,1,23424,6,3996,1965,250.0685,1500.411
B200-SXM-192GB,half,1,1,25600,5,3996,1965,250.064,1250.32
B200-SXM-192GB,half,1,1,27776,5,3996,1965,250.04366666666667,1250.2183333333332
B200-SXM-192GB,half,1,1,29952,5,3996,1965,250.0235,1250.1175
B200-SXM-192GB,half,1,1,32128,5,3996,1965,250.0465,1250.2324999999998
B200-SXM-192GB,half,1,1,34304,5,3996,1965,250.0325,1250.1625
B200-SXM-192GB,half,1,1,36480,5,3996,1965,250.052,1250.26
B200-SXM-192GB,half,1,1,38656,5,3996,1965,250.05766666666668,1250.2883333333334
B200-SXM-192GB,half,1,1,40832,5,3996,1965,250.057,1250.285
B200-SXM-192GB,half,1,1,43008,5,3996,1965,250.066,1250.33
B200-SXM-192GB,half,1,1,45184,5,3996,1965,250.084,1250.42
B200-SXM-192GB,half,1,1,47360,6,3996,1965,250.109,1500.654
B200-SXM-192GB,half,1,1,49536,5,3996,1965,250.08933333333331,1250.4466666666667
B200-SXM-192GB,half,1,1,51712,5,3996,1965,250.08900000000003,1250.4450000000002
B200-SXM-192GB,half,1,1,53888,5,3996,1965,250.106,1250.53
B200-SXM-192GB,half,1,1,56064,5,3996,1965,250.107,1250.535
