gpu,dtype,m,k,n,time(us),mem_clk_freq,graph_clk_freq,avg_power(W),avg_energy(uJ)
B200-SXM-192GB,half,1,2,12,6,3996,1965,249.69766666666663,1498.186
B200-SXM-192GB,half,1,2,29,5,3996,1965,249.6953333333333,1248.4766666666667
B200-SXM-192GB,half,1,2,46,6,3996,1965,249.714,1498.284
B200-SXM-192GB,half,1,2,63,5,3996,1965,249.72233333333332,1248.611666666667
B200-SXM-192GB,half,1,2,80,6,3996,1965,249.7035,1498.221
B200-SXM-192GB,half,1,2,97,5,3996,1965,249.68766666666667,1248.4383333333333
B200-SXM-192GB,half,1,2,114,5,3996,1965,249.666,1248.33
B200-SXM-192GB,half,1,2,512,5,3996,1965,249.635,1248.175
B200-SXM-192GB,half,1,2,2688,6,3996,1965,249.663,1497.978
B200-SXM-192GB,half,1,2,4864,6,3996,1965,249.665,1497.99
B200-SXM-192GB,half,1,2,7040,6,3996,1965,249.701,1498.206
B200-SXM-192GB,half,1,2,9216,6,3996,1965,249.689,1498.134
B200-SXM-192GB,half,1,2,11392,6,3996,1965,249.70966666666664,1498.258
B200-SXM-192GB,half,1,2,13568,5,3996,1965,249.684,1248.42
B200-SXM-192GB,half,1,2,15744,5,3996,1965,249.705,1248.525
B200-SXM-192GB,half,1,2,17920,5,3996,1965,249.664,1248.32
B200-SXM-192GB,half,1,2,20096,5,3996,1965,249.669,1248.3449999999998
B200-SXM-192GB,half,1,2,22272,6,3996,1965,249.692,1498.152
B200-SXM-192GB,half,1,2,24448,5,3996,1965,249.69766666666663,1248.4883333333332
B200-SXM-192GB,half,1,2,26624,5,3996,1965,249.715,1248.575
B200-SXM-192GB,half,1,2,28800,6,3996,1965,249.7613333333333,1498.568
B200-SXM-192GB,half,1,2,30976,7,3996,1965,249.78233333333333,1748.4763333333333
B200-SXM-192GB,half,1,2,33152,5,3996,1965,249.757,1248.785
B200-SXM-192GB,half,1,2,35328,5,3996,1965,249.79166666666663,1248.9583333333333
B200-SXM-192GB,half,1,2,37504,5,3996,1965,249.80066666666667,1249.003333333333
B200-SXM-192GB,half,1,2,39680,6,3996,1965,249.803,1498.818
B200-SXM-192GB,half,1,2,41856,8,3996,1965,249.807,1998.456
B200-SXM-192GB,half,1,2,44032,5,3996,1965,249.7975,1248.9875000000002
B200-SXM-192GB,half,1,2,46208,8,3996,1965,249.76233333333332,1998.0986666666668
B200-SXM-192GB,half,1,2,48384,7,3996,1965,249.81166666666664,1748.6816666666664
B200-SXM-192GB,half,1,2,50560,8,3996,1965,249.78033333333332,1998.2426666666668
B200-SXM-192GB,half,1,2,52736,5,3996,1965,249.83933333333331,1249.1966666666667
B200-SXM-192GB,half,1,2,54912,6,3996,1965,249.84800000000004,1499.0880000000002
B200-SXM-192GB,half,1,2,57088,9,3996,1965,249.842,2248.578
B200-SXM-192GB,half,1,2,59264,6,3996,1965,249.874,1499.244
B200-SXM-192GB,half,1,2,61440,9,3996,1965,249.8216666666667,2248.395
B200-SXM-192GB,half,1,2,63616,8,3996,1965,249.8185,1998.548
B200-SXM-192GB,half,1,4,12,8,3996,1965,249.828,1998.624
B200-SXM-192GB,half,1,4,29,8,3996,1965,249.808,1998.464
B200-SXM-192GB,half,1,4,46,5,3996,1965,249.803,1249.015
B200-SXM-192GB,half,1,4,63,8,3996,1965,249.80033333333333,1998.4026666666664
B200-SXM-192GB,half,1,4,80,8,3996,1965,249.7983333333333,1998.3866666666663
B200-SXM-192GB,half,1,4,97,7,3996,1965,249.76833333333332,1748.378333333333
B200-SXM-192GB,half,1,4,114,7,3996,1965,249.7715,1748.4005
B200-SXM-192GB,half,1,4,512,7,3996,1965,249.7635,1748.3445000000002
B200-SXM-192GB,half,1,4,2688,5,3996,1965,249.7965,1248.9824999999998
B200-SXM-192GB,half,1,4,4864,5,3996,1965,249.812,1249.06
B200-SXM-192GB,half,1,4,7040,6,3996,1965,249.8315,1498.989
B200-SXM-192GB,half,1,4,9216,5,3996,1965,249.847,1249.235
B200-SXM-192GB,half,1,4,11392,6,3996,1965,249.835,1499.01
B200-SXM-192GB,half,1,4,13568,6,3996,1965,249.81333333333336,1498.88
B200-SXM-192GB,half,1,4,15744,6,3996,1965,249.805,1498.83
B200-SXM-192GB,half,1,4,17920,5,3996,1965,249.78233333333333,1248.9116666666666
B200-SXM-192GB,half,1,4,20096,5,3996,1965,249.8095,1249.0475
B200-SXM-192GB,half,1,4,22272,5,3996,1965,249.831,1249.1550000000002
B200-SXM-192GB,half,1,4,24448,5,3996,1965,249.829,1249.145
B200-SXM-192GB,half,1,4,26624,5,3996,1965,249.867,1249.335
B200-SXM-192GB,half,1,4,28800,5,3996,1965,249.822,1249.11
B200-SXM-192GB,half,1,4,30976,5,3996,1965,249.8545,1249.2725
B200-SXM-192GB,half,1,4,33152,5,3996,1965,249.88066666666668,1249.4033333333334
B200-SXM-192GB,half,1,4,35328,5,3996,1965,249.87833333333333,1249.3916666666669
B200-SXM-192GB,half,1,4,37504,5,3996,1965,249.89,1249.4499999999998
B200-SXM-192GB,half,1,4,39680,5,3996,1965,249.8925,1249.4625
B200-SXM-192GB,half,1,4,41856,5,3996,1965,249.8965,1249.4825
B200-SXM-192GB,half,1,4,44032,5,3996,1965,249.8693333333333,1249.3466666666666
B200-SXM-192GB,half,1,4,46208,5,3996,1965,249.8953333333333,1249.4766666666665
B200-SXM-192GB,half,1,4,48384,5,3996,1965,249.951,1249.755
B200-SXM-192GB,half,1,4,50560,5,3996,1965,249.943,1249.715
B200-SXM-192GB,half,1,4,52736,5,3996,1965,249.97,1249.85
B200-SXM-192GB,half,1,4,54912,5,3996,1965,249.95966666666664,1249.7983333333334
B200-SXM-192GB,half,1,4,57088,5,3996,1965,249.93,1249.65
B200-SXM-192GB,half,1,4,59264,5,3996,1965,249.88366666666664,1249.4183333333333
B200-SXM-192GB,half,1,4,61440,5,3996,1965,249.9,1249.5
B200-SXM-192GB,half,1,4,63616,5,3996,1965,249.893,1249.465
B200-SXM-192GB,half,1,8,12,5,3996,1965,249.87366666666665,1249.368333333333
B200-SXM-192GB,half,1,8,29,4,3996,1965,249.8705,999.482
B200-SXM-192GB,half,1,8,46,5,3996,1965,249.8705,1249.3525
B200-SXM-192GB,half,1,8,63,5,3996,1965,249.784,1248.92
B200-SXM-192GB,half,1,8,80,5,3996,1965,249.705,1248.525
B200-SXM-192GB,half,1,8,97,5,3996,1965,249.702,1248.51
B200-SXM-192GB,half,1,8,114,5,3996,1965,249.737,1248.685
B200-SXM-192GB,half,1,8,512,5,3996,1965,249.7715,1248.8575
B200-SXM-192GB,half,1,8,2688,5,3996,1965,249.805,1249.025
B200-SXM-192GB,half,1,8,4864,5,3996,1965,249.783,1248.915
B200-SXM-192GB,half,1,8,7040,5,3996,1965,249.765,1248.8249999999998
B200-SXM-192GB,half,1,8,9216,5,3996,1965,249.737,1248.685
B200-SXM-192GB,half,1,8,11392,5,3996,1965,249.75200000000004,1248.7600000000002
B200-SXM-192GB,half,1,8,13568,5,3996,1965,249.765,1248.8249999999998
B200-SXM-192GB,half,1,8,15744,5,3996,1965,249.803,1249.015
B200-SXM-192GB,half,1,8,17920,5,3996,1965,249.8033333333333,1249.0166666666669
B200-SXM-192GB,half,1,8,20096,5,3996,1965,249.757,1248.785
B200-SXM-192GB,half,1,8,22272,5,3996,1965,249.708,1248.54
B200-SXM-192GB,half,1,8,24448,5,3996,1965,249.6436666666667,1248.2183333333337
B200-SXM-192GB,half,1,8,26624,5,3996,1965,249.69100000000003,1248.4550000000002
B200-SXM-192GB,half,1,8,28800,5,3996,1965,249.7253333333333,1248.6266666666666
B200-SXM-192GB,half,1,8,30976,5,3996,1965,249.7743333333333,1248.871666666667
B200-SXM-192GB,half,1,8,33152,6,3996,1965,249.778,1498.668
B200-SXM-192GB,half,1,8,35328,6,3996,1965,249.7483333333333,1498.49
B200-SXM-192GB,half,1,8,37504,5,3996,1965,249.7335,1248.6675
B200-SXM-192GB,half,1,8,39680,5,3996,1965,249.72233333333332,1248.611666666667
B200-SXM-192GB,half,1,8,41856,5,3996,1965,249.744,1248.72
B200-SXM-192GB,half,1,8,44032,5,3996,1965,249.7545,1248.7725
B200-SXM-192GB,half,1,8,46208,5,3996,1965,249.7655,1248.8275
B200-SXM-192GB,half,1,8,48384,5,3996,1965,249.78666666666663,1248.9333333333334
B200-SXM-192GB,half,1,8,50560,6,3996,1965,249.766,1498.596
B200-SXM-192GB,half,1,8,52736,5,3996,1965,249.718,1248.59
B200-SXM-192GB,half,1,8,54912,5,3996,1965,249.79066666666665,1248.9533333333334
B200-SXM-192GB,half,1,8,57088,6,3996,1965,249.837,1499.022
B200-SXM-192GB,half,1,8,59264,6,3996,1965,249.903,1499.418
B200-SXM-192GB,half,1,8,61440,6,3996,1965,249.9215,1499.529
B200-SXM-192GB,half,1,8,63616,6,3996,1965,249.892,1499.352
B200-SXM-192GB,half,1,16,12,5,3996,1965,249.842,1249.21
B200-SXM-192GB,half,1,16,29,5,3996,1965,249.757,1248.785
B200-SXM-192GB,half,1,16,46,5,3996,1965,249.714,1248.57
B200-SXM-192GB,half,1,16,63,5,3996,1965,249.7223333333333,1248.6116666666665
B200-SXM-192GB,half,1,16,80,5,3996,1965,249.6726666666667,1248.3633333333337
B200-SXM-192GB,half,1,16,97,5,3996,1965,249.666,1248.33
B200-SXM-192GB,half,1,16,114,8,3996,1965,249.702,1997.616
B200-SXM-192GB,half,1,16,512,5,3996,1965,249.734,1248.67
B200-SXM-192GB,half,1,16,2688,8,3996,1965,249.737,1997.896
B200-SXM-192GB,half,1,16,4864,5,3996,1965,249.783,1248.915
B200-SXM-192GB,half,1,16,7040,5,3996,1965,249.74566666666664,1248.7283333333332
B200-SXM-192GB,half,1,16,9216,5,3996,1965,249.706,1248.53
B200-SXM-192GB,half,1,16,11392,5,3996,1965,249.7313333333333,1248.6566666666663
B200-SXM-192GB,half,1,16,13568,6,3996,1965,249.68666666666664,1498.12
B200-SXM-192GB,half,1,16,15744,5,3996,1965,249.7275,1248.6375
B200-SXM-192GB,half,1,16,17920,5,3996,1965,249.7675,1248.8375
B200-SXM-192GB,half,1,16,20096,7,3996,1965,249.77866666666668,1748.4506666666668
B200-SXM-192GB,half,1,16,22272,9,3996,1965,249.80266666666668,2248.224
B200-SXM-192GB,half,1,16,24448,5,3996,1965,249.852,1249.26
B200-SXM-192GB,half,1,16,26624,5,3996,1965,249.8223333333333,1249.111666666667
B200-SXM-192GB,half,1,16,28800,8,3996,1965,249.833,1998.664
B200-SXM-192GB,half,1,16,30976,5,3996,1965,249.82900000000004,1249.1450000000002
B200-SXM-192GB,half,1,16,33152,5,3996,1965,249.83066666666664,1249.1533333333332
B200-SXM-192GB,half,1,16,35328,9,3996,1965,249.8575,2248.7175
B200-SXM-192GB,half,1,16,37504,5,3996,1965,249.867,1249.335
B200-SXM-192GB,half,1,16,39680,5,3996,1965,249.8675,1249.3375
B200-SXM-192GB,half,1,16,41856,5,3996,1965,249.84133333333327,1249.2066666666667
B200-SXM-192GB,half,1,16,44032,5,3996,1965,249.835,1249.175
B200-SXM-192GB,half,1,16,46208,6,3996,1965,249.85,1499.1
B200-SXM-192GB,half,1,16,48384,6,3996,1965,249.856,1499.136
B200-SXM-192GB,half,1,16,50560,5,3996,1965,249.84933333333333,1249.246666666667
B200-SXM-192GB,half,1,16,52736,5,3996,1965,249.883,1249.415
B200-SXM-192GB,half,1,16,54912,5,3996,1965,249.832,1249.16
B200-SXM-192GB,half,1,16,57088,6,3996,1965,249.8255,1498.953
B200-SXM-192GB,half,1,16,59264,6,3996,1965,249.79066666666665,1498.744
B200-SXM-192GB,half,1,16,61440,6,3996,1965,249.842,1499.052
B200-SXM-192GB,half,1,16,63616,6,3996,1965,249.887,1499.322
B200-SXM-192GB,half,1,32,12,5,3996,1965,249.88,1249.4
B200-SXM-192GB,half,1,32,29,4,3996,1965,249.905,999.62
B200-SXM-192GB,half,1,32,46,5,3996,1965,249.9043333333333,1249.5216666666663
B200-SXM-192GB,half,1,32,63,5,3996,1965,249.8373333333333,1249.1866666666665
B200-SXM-192GB,half,1,32,80,5,3996,1965,249.78566666666663,1248.9283333333333
B200-SXM-192GB,half,1,32,97,5,3996,1965,249.808,1249.04
B200-SXM-192GB,half,1,32,114,5,3996,1965,249.7935,1248.9675
B200-SXM-192GB,half,1,32,512,5,3996,1965,249.76666666666665,1248.8333333333333
B200-SXM-192GB,half,1,32,2688,5,3996,1965,249.803,1249.015
B200-SXM-192GB,half,1,32,4864,5,3996,1965,249.87133333333333,1249.3566666666668
B200-SXM-192GB,half,1,32,7040,5,3996,1965,249.85700000000003,1249.285
B200-SXM-192GB,half,1,32,9216,5,3996,1965,249.8605,1249.3025
B200-SXM-192GB,half,1,32,11392,5,3996,1965,249.83266666666668,1249.1633333333334
B200-SXM-192GB,half,1,32,13568,5,3996,1965,249.77466666666663,1248.8733333333332
B200-SXM-192GB,half,1,32,15744,5,3996,1965,249.7153333333333,1248.5766666666666
B200-SXM-192GB,half,1,32,17920,5,3996,1965,249.669,1248.345
B200-SXM-192GB,half,1,32,20096,5,3996,1965,249.6916666666667,1248.4583333333337
B200-SXM-192GB,half,1,32,22272,5,3996,1965,249.68833333333336,1248.4416666666668
B200-SXM-192GB,half,1,32,24448,7,3996,1965,249.69366666666667,1747.8556666666668
B200-SXM-192GB,half,1,32,26624,5,3996,1965,249.74,1248.7
B200-SXM-192GB,half,1,32,28800,5,3996,1965,249.7765,1248.8825
B200-SXM-192GB,half,1,32,30976,5,3996,1965,249.8263333333333,1249.131666666667
B200-SXM-192GB,half,1,32,33152,5,3996,1965,249.89266666666663,1249.4633333333334
B200-SXM-192GB,half,1,32,35328,5,3996,1965,249.88,1249.4
B200-SXM-192GB,half,1,32,37504,5,3996,1965,249.842,1249.21
B200-SXM-192GB,half,1,32,39680,5,3996,1965,249.829,1249.145
B200-SXM-192GB,half,1,32,41856,5,3996,1965,249.91366666666667,1249.5683333333334
B200-SXM-192GB,half,1,32,44032,5,3996,1965,249.89866666666668,1249.493333333333
B200-SXM-192GB,half,1,32,46208,5,3996,1965,249.903,1249.515
B200-SXM-192GB,half,1,32,48384,5,3996,1965,249.90966666666668,1249.5483333333334
B200-SXM-192GB,half,1,32,50560,5,3996,1965,249.84766666666667,1249.2383333333332
B200-SXM-192GB,half,1,32,52736,5,3996,1965,249.85833333333332,1249.2916666666667
B200-SXM-192GB,half,1,32,54912,5,3996,1965,249.86300000000003,1249.315
B200-SXM-192GB,half,1,32,57088,7,3996,1965,249.8923333333333,1749.2463333333335
B200-SXM-192GB,half,1,32,59264,6,3996,1965,249.867,1499.202
B200-SXM-192GB,half,1,32,61440,6,3996,1965,249.90600000000003,1499.436
B200-SXM-192GB,half,1,32,63616,6,3996,1965,249.9433333333333,1499.66
B200-SXM-192GB,half,1,64,12,5,3996,1965,249.939,1249.695
B200-SXM-192GB,half,1,64,29,4,3996,1965,249.965,999.86
B200-SXM-192GB,half,1,64,46,5,3996,1965,249.9025,1249.5125
B200-SXM-192GB,half,1,64,63,5,3996,1965,249.8415,1249.2075
B200-SXM-192GB,half,1,64,80,5,3996,1965,249.793,1248.965
B200-SXM-192GB,half,1,64,97,5,3996,1965,249.7485,1248.7425
B200-SXM-192GB,half,1,64,114,5,3996,1965,249.74,1248.7
B200-SXM-192GB,half,1,64,512,5,3996,1965,249.7415,1248.7075
B200-SXM-192GB,half,1,64,2688,5,3996,1965,249.78233333333333,1248.9116666666666
B200-SXM-192GB,half,1,64,4864,5,3996,1965,249.792,1248.96
B200-SXM-192GB,half,1,64,7040,5,3996,1965,249.784,1248.92
B200-SXM-192GB,half,1,64,9216,5,3996,1965,249.82833333333332,1249.1416666666669
B200-SXM-192GB,half,1,64,11392,5,3996,1965,249.847,1249.235
B200-SXM-192GB,half,1,64,13568,5,3996,1965,249.882,1249.41
B200-SXM-192GB,half,1,64,15744,5,3996,1965,249.94866666666667,1249.743333333333
B200-SXM-192GB,half,1,64,17920,5,3996,1965,249.938,1249.69
B200-SXM-192GB,half,1,64,20096,5,3996,1965,249.874,1249.37
B200-SXM-192GB,half,1,64,22272,5,3996,1965,249.861,1249.3049999999998
B200-SXM-192GB,half,1,64,24448,5,3996,1965,249.874,1249.37
B200-SXM-192GB,half,1,64,26624,5,3996,1965,249.893,1249.465
B200-SXM-192GB,half,1,64,28800,5,3996,1965,249.887,1249.435
B200-SXM-192GB,half,1,64,30976,6,3996,1965,249.893,1499.358
B200-SXM-192GB,half,1,64,33152,5,3996,1965,249.8823333333333,1249.4116666666666
B200-SXM-192GB,half,1,64,35328,5,3996,1965,249.855,1249.275
B200-SXM-192GB,half,1,64,37504,5,3996,1965,249.809,1249.045
B200-SXM-192GB,half,1,64,39680,5,3996,1965,249.81233333333333,1249.0616666666667
B200-SXM-192GB,half,1,64,41856,6,3996,1965,249.838,1499.0280000000002
B200-SXM-192GB,half,1,64,44032,6,3996,1965,249.8456666666667,1499.074
B200-SXM-192GB,half,1,64,46208,6,3996,1965,249.871,1499.226
B200-SXM-192GB,half,1,64,48384,5,3996,1965,249.88700000000003,1249.4350000000002
B200-SXM-192GB,half,1,64,50560,5,3996,1965,249.847,1249.235
B200-SXM-192GB,half,1,64,52736,5,3996,1965,249.835,1249.175
B200-SXM-192GB,half,1,64,54912,5,3996,1965,249.89066666666668,1249.4533333333334
B200-SXM-192GB,half,1,64,57088,7,3996,1965,249.93,1749.51
B200-SXM-192GB,half,1,64,59264,6,3996,1965,249.975,1499.85
B200-SXM-192GB,half,1,64,61440,6,3996,1965,250.0305,1500.183
B200-SXM-192GB,half,1,64,63616,6,3996,1965,250.0255,1500.1530000000002
B200-SXM-192GB,half,1,128,12,5,3996,1965,249.95566666666664,1249.7783333333332
B200-SXM-192GB,half,1,128,29,5,3996,1965,249.8753333333333,1249.3766666666666
B200-SXM-192GB,half,1,128,46,5,3996,1965,249.80033333333333,1249.0016666666666
B200-SXM-192GB,half,1,128,63,5,3996,1965,249.7505,1248.7525
B200-SXM-192GB,half,1,128,80,5,3996,1965,249.72666666666663,1248.6333333333332
B200-SXM-192GB,half,1,128,97,5,3996,1965,249.75266666666667,1248.763333333333
B200-SXM-192GB,half,1,128,114,5,3996,1965,249.757,1248.785
B200-SXM-192GB,half,1,128,512,5,3996,1965,249.778,1248.89
B200-SXM-192GB,half,1,128,2688,5,3996,1965,249.778,1248.89
B200-SXM-192GB,half,1,128,4864,5,3996,1965,249.805,1249.025
B200-SXM-192GB,half,1,128,7040,5,3996,1965,249.7983333333333,1248.9916666666666
B200-SXM-192GB,half,1,128,9216,8,3996,1965,249.77866666666668,1998.2293333333332
B200-SXM-192GB,half,1,128,11392,5,3996,1965,249.80266666666668,1249.013333333333
B200-SXM-192GB,half,1,128,13568,5,3996,1965,249.803,1249.015
B200-SXM-192GB,half,1,128,15744,5,3996,1965,249.8385,1249.1925
B200-SXM-192GB,half,1,128,17920,5,3996,1965,249.8385,1249.1925
B200-SXM-192GB,half,1,128,20096,5,3996,1965,249.87233333333333,1249.361666666667
B200-SXM-192GB,half,1,128,22272,6,3996,1965,249.8983333333333,1499.39
B200-SXM-192GB,half,1,128,24448,5,3996,1965,249.9035,1249.5175
B200-SXM-192GB,half,1,128,26624,5,3996,1965,249.892,1249.4599999999998
B200-SXM-192GB,half,1,128,28800,5,3996,1965,249.8733333333333,1249.3666666666668
B200-SXM-192GB,half,1,128,30976,5,3996,1965,249.84766666666667,1249.2383333333332
B200-SXM-192GB,half,1,128,33152,5,3996,1965,249.8456666666667,1249.2283333333337
B200-SXM-192GB,half,1,128,35328,5,3996,1965,249.81333333333336,1249.0666666666668
B200-SXM-192GB,half,1,128,37504,8,3996,1965,249.8355,1998.684
B200-SXM-192GB,half,1,128,39680,6,3996,1965,249.848,1499.0880000000002
B200-SXM-192GB,half,1,128,41856,6,3996,1965,249.83733333333336,1499.024
B200-SXM-192GB,half,1,128,44032,6,3996,1965,249.829,1498.9740000000002
B200-SXM-192GB,half,1,128,46208,6,3996,1965,249.926,1499.556
B200-SXM-192GB,half,1,128,48384,5,3996,1965,250.014,1250.0700000000002
B200-SXM-192GB,half,1,128,50560,5,3996,1965,250.0995,1250.4975
B200-SXM-192GB,half,1,128,52736,5,3996,1965,250.2355,1251.1775
B200-SXM-192GB,half,1,128,54912,5,3996,1965,250.3015,1251.5075
B200-SXM-192GB,half,1,128,57088,7,3996,1965,250.16366666666667,1751.1456666666668
B200-SXM-192GB,half,1,128,59264,6,3996,1965,250.134,1500.804
B200-SXM-192GB,half,1,128,61440,7,3996,1965,249.896,1749.272
B200-SXM-192GB,half,1,128,63616,7,3996,1965,249.702,1747.914
B200-SXM-192GB,half,1,256,12,5,3996,1965,249.644,1248.22
B200-SXM-192GB,half,1,256,29,5,3996,1965,249.4975,1247.4875
B200-SXM-192GB,half,1,256,46,5,3996,1965,249.3743333333333,1246.871666666667
B200-SXM-192GB,half,1,256,63,4,3996,1965,249.3403333333333,997.3613333333332
B200-SXM-192GB,half,1,256,80,5,3996,1965,249.27133333333333,1246.3566666666666
B200-SXM-192GB,half,1,256,97,5,3996,1965,249.28166666666667,1246.4083333333333
B200-SXM-192GB,half,1,256,114,5,3996,1965,249.2475,1246.2375
B200-SXM-192GB,half,1,256,512,5,3996,1965,249.181,1245.905
B200-SXM-192GB,half,1,256,2688,5,3996,1965,249.19,1245.95
B200-SXM-192GB,half,1,256,4864,5,3996,1965,249.19,1245.9499999999998
B200-SXM-192GB,half,1,256,7040,5,3996,1965,249.20266666666663,1246.013333333333
B200-SXM-192GB,half,1,256,9216,6,3996,1965,249.237,1495.422
B200-SXM-192GB,half,1,256,11392,5,3996,1965,249.24566666666664,1246.2283333333332
B200-SXM-192GB,half,1,256,13568,5,3996,1965,249.248,1246.24
B200-SXM-192GB,half,1,256,15744,5,3996,1965,249.27066666666667,1246.3533333333337
B200-SXM-192GB,half,1,256,17920,5,3996,1965,249.25933333333333,1246.2966666666666
B200-SXM-192GB,half,1,256,20096,6,3996,1965,249.293,1495.758
B200-SXM-192GB,half,1,256,22272,6,3996,1965,249.33033333333333,1495.982
B200-SXM-192GB,half,1,256,24448,6,3996,1965,249.36,1496.16
B200-SXM-192GB,half,1,256,26624,6,3996,1965,249.387,1496.322
B200-SXM-192GB,half,1,256,28800,6,3996,1965,249.459,1496.754
B200-SXM-192GB,half,1,256,30976,6,3996,1965,249.54566666666665,1497.274
B200-SXM-192GB,half,1,256,33152,6,3996,1965,249.6063333333333,1497.638
B200-SXM-192GB,half,1,256,35328,6,3996,1965,249.7123333333333,1498.274
B200-SXM-192GB,half,1,256,37504,6,3996,1965,249.7905,1498.743
B200-SXM-192GB,half,1,256,39680,7,3996,1965,249.81166666666664,1748.6816666666664
B200-SXM-192GB,half,1,256,41856,8,3996,1965,249.905,1999.24
B200-SXM-192GB,half,1,256,44032,8,3996,1965,249.96966666666663,1999.7573333333328
B200-SXM-192GB,half,1,256,46208,8,3996,1965,250.003,2000.024
B200-SXM-192GB,half,1,256,48384,6,3996,1965,249.95666666666668,1499.74
B200-SXM-192GB,half,1,256,50560,6,3996,1965,250.1203333333333,1500.722
B200-SXM-192GB,half,1,256,52736,6,3996,1965,250.085,1500.51
B200-SXM-192GB,half,1,256,54912,6,3996,1965,250.1795,1501.0770000000002
B200-SXM-192GB,half,1,256,57088,8,3996,1965,250.2815,2002.252
B200-SXM-192GB,half,1,256,59264,8,3996,1965,250.24666666666667,2001.9733333333331
B200-SXM-192GB,half,1,256,61440,8,3996,1965,250.167,2001.336
B200-SXM-192GB,half,1,256,63616,8,3996,1965,250.2135,2001.708
B200-SXM-192GB,half,1,512,12,5,3996,1965,250.206,1251.0300000000002
B200-SXM-192GB,half,1,512,29,5,3996,1965,250.007,1250.035
B200-SXM-192GB,half,1,512,46,5,3996,1965,249.9465,1249.7325
B200-SXM-192GB,half,1,512,63,5,3996,1965,249.823,1249.115
B200-SXM-192GB,half,1,512,80,5,3996,1965,249.57866666666663,1247.8933333333334
B200-SXM-192GB,half,1,512,97,6,3996,1965,249.41466666666668,1496.488
B200-SXM-192GB,half,1,512,114,8,3996,1965,249.3985,1995.188
B200-SXM-192GB,half,1,512,512,5,3996,1965,249.407,1247.035
B200-SXM-192GB,half,1,512,2688,6,3996,1965,249.476,1496.856
B200-SXM-192GB,half,1,512,4864,6,3996,1965,249.5295,1497.177
B200-SXM-192GB,half,1,512,7040,6,3996,1965,249.54466666666667,1497.268
B200-SXM-192GB,half,1,512,9216,6,3996,1965,249.5675,1497.405
B200-SXM-192GB,half,1,512,11392,6,3996,1965,249.587,1497.522
B200-SXM-192GB,half,1,512,13568,6,3996,1965,249.547,1497.282
B200-SXM-192GB,half,1,512,15744,6,3996,1965,249.666,1497.996
B200-SXM-192GB,half,1,512,17920,6,3996,1965,249.791,1498.746
