gpu,dtype,variant,num_heads,num_heads_kv,head_size,batch_size,seq_len,window_left,window_right,causal,time(us),mem_clk_freq,graph_clk_freq,avg_power(W),avg_energy(uJ)
B200-SXM-192GB,bfloat16,gqa,64,8,128,128,256,-1,-1,1,783,3996,1965,479.494,375443.802
B200-SXM-192GB,bfloat16,gqa,64,16,128,128,256,-1,-1,1,784,3996,1965,488.661,383110.224
B200-SXM-192GB,bfloat16,gqa,64,32,128,128,256,-1,-1,1,785,3996,1965,520.173,408335.805
B200-SXM-192GB,bfloat16,gqa,64,4,128,128,512,-1,-1,1,2079,3996,1965,594.26925,1235485.7707500001
B200-SXM-192GB,bfloat16,gqa,64,8,128,128,512,-1,-1,1,2080,3996,1965,684.74675,1424273.24
B200-SXM-192GB,bfloat16,gqa,64,16,128,128,512,-1,-1,1,2081,3996,1965,773.6235,1609910.5035
B200-SXM-192GB,bfloat16,gqa,64,32,128,128,512,-1,-1,1,2082,3996,1965,824.8530000000001,1717343.9460000002
B200-SXM-192GB,bfloat16,gqa,64,4,128,256,16,-1,-1,1,292,3996,1965,858.13,250573.96
B200-SXM-192GB,bfloat16,gqa,64,8,128,256,16,-1,-1,1,292,3996,1965,858.13,250573.96
B200-SXM-192GB,bfloat16,gqa,64,16,128,256,16,-1,-1,1,294,3996,1965,850.009,249902.646
B200-SXM-192GB,bfloat16,gqa,64,32,128,256,16,-1,-1,1,295,3996,1965,850.009,250752.655
B200-SXM-192GB,bfloat16,gqa,64,4,128,256,32,-1,-1,1,298,3996,1965,823.747,245476.606
B200-SXM-192GB,bfloat16,gqa,64,8,128,256,32,-1,-1,1,298,3996,1965,783.137,233374.82599999997
B200-SXM-192GB,bfloat16,gqa,64,16,128,256,32,-1,-1,1,299,3996,1965,783.137,234157.963
B200-SXM-192GB,bfloat16,gqa,64,32,128,256,32,-1,-1,1,303,3996,1965,753.384,228275.352
B200-SXM-192GB,bfloat16,gqa,64,4,128,256,64,-1,-1,1,314,3996,1965,753.384,236562.576
B200-SXM-192GB,bfloat16,gqa,64,8,128,256,64,-1,-1,1,314,3996,1965,716.967,225127.638
B200-SXM-192GB,bfloat16,gqa,64,16,128,256,64,-1,-1,1,316,3996,1965,716.967,226561.572
B200-SXM-192GB,bfloat16,gqa,64,32,128,256,64,-1,-1,1,323,3996,1965,684.593,221123.539
B200-SXM-192GB,bfloat16,gqa,64,4,128,256,128,-1,-1,1,528,3996,1965,669.6855,353593.944
B200-SXM-192GB,bfloat16,gqa,64,8,128,256,128,-1,-1,1,530,3996,1965,630.949,334402.97
B200-SXM-192GB,bfloat16,gqa,64,16,128,256,128,-1,-1,1,533,3996,1965,600.076,319840.50800000003
B200-SXM-192GB,bfloat16,gqa,64,32,128,256,128,-1,-1,1,534,3996,1965,568.596,303630.264
B200-SXM-192GB,bfloat16,gqa,64,4,128,256,256,-1,-1,1,1554,3996,1965,580.9359999999999,902774.5439999999
B200-SXM-192GB,bfloat16,gqa,64,8,128,256,256,-1,-1,1,1553,3996,1965,633.0235,983085.4955000001
B200-SXM-192GB,bfloat16,gqa,64,16,128,256,256,-1,-1,1,1555,3996,1965,662.1985,1029718.6675
B200-SXM-192GB,bfloat16,gqa,64,32,128,256,256,-1,-1,1,1556,3996,1965,682.9572499999999,1062681.481
B200-SXM-192GB,bfloat16,gqa,64,4,128,512,16,-1,-1,1,576,3996,1965,694.65,400118.39999999997
B200-SXM-192GB,bfloat16,gqa,64,8,128,512,16,-1,-1,1,576,3996,1965,685.547,394875.07200000004
B200-SXM-192GB,bfloat16,gqa,64,16,128,512,16,-1,-1,1,579,3996,1965,678.872,393066.888
B200-SXM-192GB,bfloat16,gqa,64,32,128,512,16,-1,-1,1,583,3996,1965,641.611,374059.213
B200-SXM-192GB,bfloat16,gqa,64,4,128,512,32,-1,-1,1,589,3996,1965,635.361,374227.629
B200-SXM-192GB,bfloat16,gqa,64,8,128,512,32,-1,-1,1,588,3996,1965,601.893,353913.08400000003
B200-SXM-192GB,bfloat16,gqa,64,16,128,512,32,-1,-1,1,591,3996,1965,579.0909999999999,342242.78099999996
B200-SXM-192GB,bfloat16,gqa,64,32,128,512,32,-1,-1,1,596,3996,1965,555.5255,331093.198
B200-SXM-192GB,bfloat16,gqa,64,4,128,512,64,-1,-1,1,617,3996,1965,536.5145,331029.4465
B200-SXM-192GB,bfloat16,gqa,64,8,128,512,64,-1,-1,1,619,3996,1965,518.8405,321162.2695
B200-SXM-192GB,bfloat16,gqa,64,16,128,512,64,-1,-1,1,625,3996,1965,517.326,323328.75
B200-SXM-192GB,bfloat16,gqa,64,32,128,512,64,-1,-1,1,635,3996,1965,529.45,336200.75
B200-SXM-192GB,bfloat16,gqa,64,4,128,512,128,-1,-1,1,1048,3996,1965,565.2623333333332,592394.9253333332
B200-SXM-192GB,bfloat16,gqa,64,8,128,512,128,-1,-1,1,1050,3996,1965,599.215,629175.75
B200-SXM-192GB,bfloat16,gqa,64,16,128,512,128,-1,-1,1,1054,3996,1965,643.0603333333333,677785.5913333334
B200-SXM-192GB,bfloat16,gqa,64,32,128,512,128,-1,-1,1,1061,3996,1965,676.2366666666667,717487.1033333334
B200-SXM-192GB,bfloat16,gqa,64,4,128,1024,16,-1,-1,1,1142,3996,1965,693.524,792004.408
B200-SXM-192GB,bfloat16,gqa,64,8,128,1024,16,-1,-1,1,1144,3996,1965,683.4363333333334,781851.1653333334
B200-SXM-192GB,bfloat16,gqa,64,16,128,1024,16,-1,-1,1,1149,3996,1965,661.753,760354.197
B200-SXM-192GB,bfloat16,gqa,64,32,128,1024,16,-1,-1,1,1156,3996,1965,638.8566666666667,738518.3066666666
B200-SXM-192GB,bfloat16,gqa,64,4,128,1024,32,-1,-1,1,1167,3996,1965,607.5516666666666,709012.7949999999
B200-SXM-192GB,bfloat16,gqa,64,8,128,1024,32,-1,-1,1,1170,3996,1965,601.7903333333334,704094.6900000001
B200-SXM-192GB,bfloat16,gqa,64,16,128,1024,32,-1,-1,1,1176,3996,1965,580.1903333333333,682303.832
B200-SXM-192GB,bfloat16,gqa,64,32,128,1024,32,-1,-1,1,1186,3996,1965,585.86,694829.96
B200-SXM-192GB,bfloat16,gqa,64,4,128,1024,64,-1,-1,1,1262,3996,1965,607.916,767189.9920000001
B200-SXM-192GB,bfloat16,gqa,64,8,128,1024,64,-1,-1,1,1260,3996,1965,640.5226666666666,807058.5599999999
B200-SXM-192GB,bfloat16,gqa,64,16,128,1024,64,-1,-1,1,1266,3996,1965,667.524,845085.384
B200-SXM-192GB,bfloat16,gqa,64,32,128,1024,64,-1,-1,1,1279,3996,1965,698.6873333333333,893621.0993333333
